,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-05-23,0.0140071492195129,0.3670215483493537,True,Buy,0.9488372093023256
2022-05-24,-0.0756005663871765,0.2984241941267285,False,Buy,0.9302325581395349
2022-05-25,0.019958315372467,0.2434859546095442,False,Buy,0.9023255813953488
2022-05-26,-0.602,0.3069512660771849,False,Buy,0.9302325581395349
2022-05-27,0.0367973427772522,0.3451227745766616,True,Buy,0.9348837209302325
2022-05-28,-0.602,0.2357842719226499,True,Buy,0.8976744186046511
2022-05-29,-0.602,0.180487185112063,True,Buy,0.8325581395348837
2022-05-30,-0.602,-0.0369338985990287,True,Sell,0.5190476190476191
2022-05-31,-0.021068157672882,-0.0570999448901162,False,Sell,0.5952380952380952
2022-06-01,-0.0033001918792724,0.0034339298646546,True,Buy,0.2744186046511628
2022-06-02,-0.0014184136390685,0.0071519244536675,False,Buy,0.3023255813953488
2022-06-03,-0.602,0.0296551655833774,True,Buy,0.3953488372093023
2022-06-04,-0.0080183763504028,-0.052729373615978,True,Sell,0.580952380952381
2022-06-05,-0.602,-0.084470596563691,True,Sell,0.6952380952380952
2022-06-06,-0.602,-0.1295887990592011,True,Sell,0.8380952380952381
2022-06-07,-0.602,-0.2042755108581025,False,Sell,0.9714285714285714
2022-06-08,-0.602,-0.1959067032373254,True,Sell,0.9619047619047619
2022-06-09,-0.0526343603134155,-0.2303056241206409,False,Sell,0.9952380952380953
2022-06-10,0.019479868888855,-0.0716421907559728,False,Buy,0.40930232558139534
2022-06-11,-0.602,0.0699220757109928,False,Buy,0.5674418604651162
2022-06-12,-0.602,0.1835376089756144,False,Buy,0.8418604651162791
2022-06-13,0.0053170304298401,0.2731745622020076,True,Buy,0.9255813953488372
2022-06-14,-0.00570374917984,0.1095676113900308,True,Buy,0.7069767441860465
2022-06-15,0.0388262848854065,0.0359949578493488,False,Buy,0.5627906976744186
2022-06-16,-0.602,0.2190694066177727,True,Buy,0.8837209302325582
2022-06-17,-0.0404319782257079,0.2320970902972929,False,Buy,0.8976744186046511
2022-06-18,-0.602,0.2668918618532545,True,Buy,0.9162790697674419
2022-06-19,0.0441567282676697,0.1051909300973503,True,Buy,0.6976744186046512
2022-06-20,-0.0044733304977416,0.0222781482030667,False,Buy,0.35348837209302325
2022-06-21,0.0102528910636902,0.0401793232936382,False,Buy,0.42790697674418604
2022-06-22,-0.602,0.084599426167903,True,Buy,0.6232558139534884
2022-06-23,-0.0134328622817992,0.0068514197305193,True,Buy,0.29767441860465116
2022-06-24,-0.602,-0.0414707439695413,False,Sell,0.5333333333333333
2022-06-25,0.0122727136611938,-0.0350670442679077,False,Buy,0.3488372093023256
2022-06-26,-0.0708091874122619,0.0427401903696162,False,Buy,0.4418604651162791
2022-06-27,-0.602,0.0614172022276604,False,Buy,0.5302325581395348
2022-06-28,-0.0437561888694763,0.0942384904377324,False,Buy,0.6790697674418604
2022-06-29,0.0551316123008728,0.1050017458850123,True,Buy,0.6930232558139535
