,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-05-04,-0.0567598958015441,0.1302683063118912,False,Buy,0.7673267326732673
2022-05-05,-0.0762071032524108,0.2964776568851499,False,Buy,0.9752475247524752
2022-05-06,-0.602,0.0809998042352251,False,Buy,0.6336633663366337
2022-05-07,-0.602,0.1201494055036533,False,Buy,0.7524752475247525
2022-05-08,-0.602,0.1337578291118251,False,Buy,0.7772277227722773
2022-05-09,-0.602,0.3732360787296258,True,Buy,0.9900990099009901
2022-05-10,-0.602,0.3080141483680283,False,Buy,0.9801980198019802
2022-05-11,-0.602,0.1654088104196434,False,Buy,0.8514851485148515
2022-05-12,-0.0478956718444824,0.1481079020644575,True,Buy,0.8118811881188119
2022-05-13,0.0283662061691284,-0.0421751546907213,True,Buy,0.44554455445544555
2022-05-14,-0.602,-0.0533012407058309,True,Sell,0.6367713004484304
2022-05-15,0.0499672870635986,-0.1478079254250256,False,Buy,0.6435643564356436
2022-05-16,-0.602,-0.086857110401746,True,Sell,0.726457399103139
2022-05-17,-0.0837270040512084,-0.1073009013832618,False,Sell,0.8878923766816144
2022-05-18,-0.0112719554901122,0.055193959831097,True,Buy,0.4801980198019802
2022-05-19,-0.602,0.0135704183288902,False,Buy,0.3118811881188119
2022-05-20,-0.602,0.0278222489610735,True,Buy,0.36633663366336633
2022-05-21,-0.602,0.0293187690356422,True,Buy,0.3712871287128713
2022-05-22,0.023185489654541,-0.0064193162658825,False,Buy,0.400990099009901
2022-05-23,0.0140071492195129,0.0730283936187015,True,Buy,0.5742574257425742
2022-05-24,-0.0756005663871765,0.0487598180983217,False,Buy,0.4504950495049505
2022-05-25,0.019958315372467,0.0457156721355498,False,Buy,0.4405940594059406
2022-05-26,-0.602,0.1435008979315135,False,Buy,0.806930693069307
2022-05-27,0.0367973427772522,0.213342963483343,True,Buy,0.9356435643564357
2022-05-28,-0.602,0.1825458299666857,True,Buy,0.8960396039603961
2022-05-29,-0.602,0.1417672858704834,True,Buy,0.7970297029702971
2022-05-30,-0.602,-0.0613653940380698,True,Sell,0.6547085201793722
2022-05-31,-0.021068157672882,-0.148537513199505,False,Sell,0.9013452914798207
2022-06-01,-0.0033001918792724,-0.0345334483326847,True,Sell,0.5964125560538116
2022-06-02,-0.0014184136390685,-0.0722612388659734,False,Sell,0.6816143497757847
2022-06-03,-0.602,-0.0444614112345447,True,Sell,0.6322869955156951
2022-06-04,-0.0080183763504028,-0.068758332173781,True,Sell,0.6681614349775785
2022-06-05,-0.602,-0.0698748371454713,True,Sell,0.672645739910314
2022-06-06,-0.602,-0.1449148518435857,True,Sell,0.8923766816143498
2022-06-07,-0.602,-0.1574677785699599,True,Sell,0.9192825112107623
2022-06-08,-0.602,-0.1795647284332413,False,Sell,0.9461883408071748
2022-06-09,-0.0526343603134155,-0.1613816258421592,False,Sell,0.9282511210762332
2022-06-10,0.019479868888855,-0.070381892803394,False,Buy,0.38613861386138615
2022-06-11,-0.602,-0.035603070923309,False,Sell,0.5964125560538116
2022-06-12,-0.602,0.0677464821722093,False,Buy,0.5544554455445545
2022-06-13,0.0053170304298401,0.1374960649671048,True,Buy,0.7821782178217822
2022-06-14,-0.00570374917984,0.0988226626952633,True,Buy,0.7029702970297029
2022-06-15,0.0388262848854065,-0.001272179197213,False,Buy,0.5495049504950495
2022-06-16,-0.602,0.1225248884216438,True,Buy,0.7574257425742574
2022-06-17,-0.0404319782257079,0.0775570327776518,False,Buy,0.6188118811881188
2022-06-18,-0.602,0.1317669471056513,True,Buy,0.7722772277227723
2022-06-19,0.0441567282676697,0.0538914502316443,True,Buy,0.6039603960396039
2022-06-20,-0.0044733304977416,0.0258891316564624,False,Buy,0.3564356435643564
2022-06-21,0.0102528910636902,0.0465780648799669,False,Buy,0.4405940594059406
2022-06-22,-0.602,0.0984935391883594,True,Buy,0.698019801980198
2022-06-23,-0.0134328622817992,0.0510579322274995,True,Buy,0.45544554455445546
2022-06-24,-0.602,0.0087602710469714,False,Buy,0.3069306930693069
2022-06-25,0.0122727136611938,0.0175288268662361,False,Buy,0.3316831683168317
2022-06-26,-0.0708091874122619,0.0364866130113525,False,Buy,0.39603960396039606
2022-06-27,-0.602,0.0075233382638342,False,Buy,0.3069306930693069
2022-06-28,-0.0437561888694763,0.0419503903086768,False,Buy,0.41089108910891087
2022-06-29,0.0551316123008728,0.0276950812264995,False,Buy,0.6782178217821783
2022-06-30,-0.0018643159866332,0.0406226372562212,False,Buy,0.40594059405940597
2022-07-01,0.004248676776886,0.0742868844727797,True,Buy,0.599009900990099
2022-07-02,0.0130000691413879,0.0547498662543022,False,Buy,0.4801980198019802
2022-07-03,-0.602,0.0683632520403723,True,Buy,0.5544554455445545
2022-07-04,0.0316023211479187,0.0356555563518687,False,Buy,0.46534653465346537
2022-07-05,-0.0217039008140563,0.0634800689359942,True,Buy,0.5198019801980198
2022-07-06,-0.0177405495643615,0.0263857213713956,True,Buy,0.3613861386138614
2022-07-07,-0.0761788506507873,0.0042765506098634,False,Buy,0.29207920792079206
2022-07-08,0.0374293904304504,0.0158251046514665,True,Buy,0.5297029702970297
2022-07-09,-0.602,-0.0104562711920019,False,Sell,0.48878923766816146
2022-07-10,-0.602,0.023348603039176,False,Buy,0.3465346534653465
2022-07-11,0.0170088987350464,0.0882570868127046,False,Buy,0.6435643564356436
2022-07-12,0.0344473700523376,0.1211449076614503,True,Buy,0.7524752475247525
2022-07-13,0.0456906538009643,0.069828190313216,True,Buy,0.6188118811881188
2022-07-14,-0.0461543221473693,0.0546178086697515,True,Buy,0.4752475247524752
2022-07-15,-0.0141438264846801,0.054048343962316,True,Buy,0.46534653465346537
2022-07-16,-0.059810878753662,0.0110028961346579,False,Buy,0.3069306930693069
2022-07-17,-0.602,0.0251149679471622,True,Buy,0.35148514851485146
2022-07-18,-0.03346413564682,-0.071521754161937,True,Sell,0.6771300448430493
2022-07-19,-0.0291319508552551,-0.1090379229451145,False,Sell,0.7982062780269058
2022-07-20,-0.602,-0.0650899192127777,True,Sell,0.6591928251121076
2022-07-21,0.0499134640693664,-0.0758007587846116,False,Buy,0.6386138613861386
2022-07-22,-0.0868696589469909,-0.0441406666584013,True,Sell,0.9013452914798207
2022-07-23,-0.602,-0.1133844524304816,False,Sell,0.8161434977578476
2022-07-24,-0.602,-0.1077785226706923,False,Sell,0.7892376681614349
2022-07-25,0.0053333024978637,-0.0276075654291028,False,Buy,0.3069306930693069
2022-07-26,0.0033920984268188,-0.009670981237615,True,Buy,0.297029702970297
2022-07-27,0.0182675700187683,-0.0970430337250615,True,Buy,0.3811881188118812
2022-07-28,-0.602,-0.0980024344594304,True,Sell,0.757847533632287
2022-07-29,-0.602,-0.1157166336594925,True,Sell,0.820627802690583
2022-07-30,-0.602,-0.1269226390882357,False,Sell,0.8430493273542601
2022-07-31,0.0146720986366272,-0.1029349558182332,False,Buy,0.35148514851485146
2022-08-01,0.0331776123046875,-0.0916533615496683,False,Buy,0.4900990099009901
2022-08-02,-0.602,-0.0591933812770086,True,Sell,0.6457399103139013
2022-08-03,-0.602,-0.0608706007595658,False,Sell,0.6502242152466368
2022-08-04,0.0022467951774597,-0.0494069117180635,True,Buy,0.2871287128712871
2022-08-05,0.0409144740104675,-0.0794527303936899,False,Buy,0.5693069306930693
2022-08-06,-0.602,-0.0669492972969335,True,Sell,0.6636771300448431
2022-08-07,0.0133631210327148,-0.0946197543131012,True,Buy,0.3415841584158416
2022-08-08,-0.602,-0.101522395260754,False,Sell,0.7713004484304933
2022-08-09,0.0282724480628967,-0.0484184456047249,True,Buy,0.4405940594059406
2022-08-10,-0.602,-0.0958873959555369,False,Sell,0.7443946188340808
2022-08-11,-0.0302532334327697,-0.070891156588429,True,Sell,0.6771300448430493
2022-08-12,0.0087297539710998,-0.09448921028081,True,Buy,0.3217821782178218
2022-08-13,0.0177503209114074,-0.1252533711139227,True,Buy,0.37623762376237624
2022-08-14,-0.602,-0.1416318159480732,False,Sell,0.8834080717488789
2022-08-15,0.0226173977851867,-0.1110940387728176,True,Buy,0.39603960396039606
